,Train Nonoccurrence,Train Occurrence,Train Occurrence precision,Train F1 score,Train RMSE,Test Nonoccurrence,Test Occurrence,Test Occurrence precision,Test F1 score,Test RMSE,layer_1,layer_2,layer_3,lr,bs,epochs,drop_out
0,0.0,1.0,0.7309825673534073,0.8445868619821468,0.5186689046459145,0.0,1.0,0.7245841035120147,0.8403001071811361,0.5248008168528178,128,256,32,0.0004,128,2,0
1,0.0,1.0,0.7309825673534073,0.8445868619821468,0.5186689046459145,0.0,1.0,0.7245841035120147,0.8403001071811361,0.5248008168528178,128,256,32,0.0004,128,3,0
2,0.0,1.0,0.7309825673534073,0.8445868619821468,0.5186689046459145,0.0,1.0,0.7245841035120147,0.8403001071811361,0.5248008168528178,128,256,32,0.0004,128,4,0
3,0.0,1.0,0.7309825673534073,0.8445868619821468,0.5186689046459145,0.0,1.0,0.7245841035120147,0.8403001071811361,0.5248008168528178,256,256,32,0.0004,128,2,0
4,0.0,1.0,0.7309825673534073,0.8445868619821468,0.5186689046459145,0.0,1.0,0.7245841035120147,0.8403001071811361,0.5248008168528178,256,256,32,0.0004,128,3,0
5,0.0,1.0,0.7309825673534073,0.8445868619821468,0.5186689046459145,0.0,1.0,0.7245841035120147,0.8403001071811361,0.5248008168528178,256,256,32,0.0004,128,4,0
