AT,DOY,Local Time,RH,Td,WD,WS,WT,WT-AT
0.25693160813308685,-0.5524353131676203,0.9990482215818578,0.9799777530589543,0.48617305976806424,0.9505555555555555,0.03105590062111801,0.2770700636942675,0.7900355871886121
0.5526802218114603,-0.9997685019798909,0.13052619222005157,0.9966629588431589,0.7744870651204282,0.04861111111111111,0.21118012422360247,0.5828025477707007,0.5622775800711743
0.3733826247689464,-0.5808002734538013,0.9659258262890683,0.9766407119021133,0.5971454058876003,0.0044444444444444444,0.03726708074534161,0.27070063694267515,0.5587188612099644
0.4621072088724585,-0.898291751554753,0.9537169507482268,0.9988876529477196,0.687957181088314,0.013888888888888888,0.10559006211180123,0.46178343949044587,0.6014234875444839
0.3530499075785583,0.9770638564833508,0.9537169507482269,1.0,0.5832292595896521,0.0,0.0,0.3375796178343949,0.6725978647686833
0.2088724584103512,0.1202080448993527,0.8870108331782218,0.9888765294771968,0.4421052631578948,0.29888888888888887,0.07453416149068322,0.18789808917197454,0.7829181494661922
0.6044362292051757,0.11165900712169512,0.984807753012208,0.9988876529477196,0.824799286351472,0.0,0.0,0.7738853503184714,0.6761565836298933
0.5249537892791127,-0.9499899229945011,1.0,0.9988876529477196,0.7484388938447816,0.0,0.0,0.5573248407643312,0.5871886120996441
0.8410351201478744,-0.23030567023061196,0.4617486132350339,0.5450500556173525,0.8881355932203391,0.4688888888888889,0.03105590062111801,0.9012738853503185,0.36298932384341637
0.24214417744916822,0.3375228995941133,0.9238795325112868,0.9855394883203559,0.4733273862622659,0.9183333333333334,0.4099378881987577,0.08917197452229299,0.6085409252669041
0.23475046210720887,0.3375228995941133,0.9659258262890683,0.9911012235817573,0.4674397859054416,0.0,0.0,0.08917197452229299,0.6227758007117438
0.44547134935305,0.9937806700284985,0.8433914458128856,0.9621802002224693,0.6626226583407672,0.08472222222222223,0.19875776397515527,0.43630573248407645,0.604982206405694
0.3049907578558226,-0.8406184056344783,0.9238795325112867,0.9666295884315906,0.5291703835860839,0.0,0.0,0.37261146496815284,0.804270462633452
0.4916820702402958,-0.7909456567567774,0.9990482215818578,0.9911012235817573,0.7143621766280107,0.0,0.0,0.40764331210191085,0.4839857651245552
0.7375231053604436,-0.989932495087353,0.21643961393810318,0.5928809788654059,0.8153434433541482,0.6719444444444445,0.12422360248447203,0.6656050955414012,0.298932384341637
0.39371534195933455,-0.9778483415056567,0.9762960071199334,0.9966629588431589,0.6215878679750224,0.0,0.0,0.5095541401273885,0.7864768683274023
0.36968576709796674,0.994217906893952,0.8191520442889917,0.9966629588431589,0.5985727029438002,0.6161111111111112,0.05590062111801242,0.37579617834394907,0.6832740213523132
0.3678373382624769,-0.9141279881853337,0.5735764363510462,0.9744160177975527,0.5912578055307761,0.0,0.0,0.46178343949044587,0.7829181494661922
0.2754158964879852,-0.5667017562911184,0.9659258262890683,0.9777530589543938,0.5034790365744871,0.0,0.006211180124223602,0.27070063694267515,0.7473309608540926
0.6247689463955638,0.21352091543979612,-0.887010833178222,0.9632925472747496,0.8347903657448706,0.008055555555555555,0.024844720496894408,0.7324840764331211,0.5907473309608542
0.4158964879852126,-0.9778483415056567,0.6427876096865393,0.9966629588431589,0.6429973238180197,0.04111111111111111,0.04347826086956521,0.5095541401273885,0.7437722419928826
0.3327171903881701,0.8483511978123038,-0.2588190451025208,0.8854282536151278,0.5352363960749331,0.025,0.24223602484472048,0.1847133757961784,0.5409252669039146
0.8798521256931608,-0.2135209154397959,-0.4999999999999997,0.49833147942157946,0.9004460303300624,0.7538888888888888,0.13043478260869565,0.8757961783439491,0.2597864768683274
0.2809611829944547,0.9813064702716093,-0.3420201433256686,0.96440489432703,0.5056199821587868,0.04111111111111111,0.09937888198757763,0.21337579617834393,0.6725978647686833
0.31977818853974127,-0.5366961939916011,0.6755902076156602,0.9988876529477196,0.5511150758251562,0.6830555555555555,0.04347826086956521,0.21019108280254778,0.594306049822064
0.6118299445471349,0.19667288979357647,0.737277336810124,0.9944382647385984,0.8306868867082963,0.0,0.0,0.7165605095541402,0.597864768683274
0.36598890942698703,-0.9141279881853337,0.766044443118978,0.9733036707452725,0.5892952720785014,0.9658333333333333,0.006211180124223602,0.46178343949044587,0.7864768683274023
0.6210720887245841,0.21352091543979612,-0.7660444431189781,0.9833147942157954,0.8365744870651205,0.0,0.0,0.7324840764331211,0.597864768683274
0.20147874306839186,0.051619667223253764,0.8191520442889917,0.9877641824249165,0.4347903657448707,0.0,0.0,0.16878980891719744,0.7758007117437722
0.9038817005545289,-0.23030567023061196,-0.9914448613738105,0.5016685205784205,0.9236396074933095,0.1663888888888889,0.08695652173913042,0.9012738853503185,0.24199288256227755
0.24953789279112756,0.9873494423939864,0.9537169507482269,0.9977753058954394,0.4833184656556646,0.0,0.0,0.27070063694267515,0.797153024911032
0.35120147874306845,-0.4925480679538645,0.984807753012208,0.9988876529477196,0.5812667261373773,0.9386111111111111,0.06211180124223602,0.22611464968152867,0.5516014234875445
0.6857670979667283,-0.9587178169872964,-0.9848077530122079,0.9176863181312569,0.880107047279215,0.03944444444444444,0.16770186335403725,0.6624203821656052,0.39501779359430605
0.2828096118299446,-0.8214765533024145,0.9238795325112868,0.9977753058954394,0.5152542372881356,0.020277777777777777,0.024844720496894408,0.3694267515923567,0.8434163701067616
0.33641404805914976,0.8674563547295969,0.3007057995042732,0.9021134593993325,0.5430865298840322,0.9658333333333333,0.39751552795031053,0.22929936305732482,0.5836298932384342
0.27726432532347506,-0.5524353131676203,0.7660444431189783,0.9877641824249165,0.5075825156110616,0.9780555555555556,0.06832298136645963,0.2770700636942675,0.7508896797153026
0.6062846580406654,-0.9951053111006974,0.6427876096865393,0.9966629588431589,0.8260481712756468,0.9491666666666666,0.024844720496894408,0.697452229299363,0.5871886120996441
0.2199630314232902,0.051619667223253764,0.8870108331782217,0.9977753058954394,0.4547725245316682,0.9041666666666667,0.06832298136645963,0.16878980891719744,0.7402135231316725
0.3733826247689464,-0.9141279881853337,0.49999999999999994,0.9744160177975527,0.5966101694915255,0.0,0.0,0.46178343949044587,0.7722419928825623
0.3049907578558226,-0.7454378568682999,0.9990482215818578,0.9988876529477196,0.5368421052631579,0.2872222222222222,0.04347826086956521,0.3280254777070064,0.7544483985765125
0.6968576709796674,-0.20455206612620058,-0.5000000000000004,0.9232480533926585,0.8922390722569136,0.39416666666666667,0.024844720496894408,0.7866242038216561,0.5124555160142349
0.3530499075785583,-0.1877185654371994,0.8191520442889917,0.9988876529477196,0.5830508474576271,0.0,0.0,0.2229299363057325,0.5444839857651246
0.2643253234750462,-0.17082974322534408,0.49999999999999994,0.9988876529477196,0.4977698483496878,0.14194444444444446,0.049689440993788817,0.24203821656050956,0.7366548042704627
0.38632162661737524,-0.9562348265919058,0.8870108331782218,0.9911012235817573,0.6132024977698484,0.5511111111111111,0.05590062111801242,0.46178343949044587,0.7473309608540926
0.4584103512014787,-0.9859481499638303,0.984807753012208,0.9966629588431589,0.6838537020517396,0.9275,0.024844720496894408,0.6560509554140128,0.8256227758007118
0.8909426987061,-0.23030567023061196,-0.4226182617406993,0.45939933259176857,0.8900981266726138,0.5169444444444444,0.018633540372670804,0.9012738853503185,0.2669039145907473
0.6746765249537894,-0.9587178169872964,-0.9990482215818578,0.9588431590656284,0.8813559322033898,0.049444444444444444,0.26708074534161486,0.6624203821656052,0.41637010676156583
0.39001848428835495,0.9770638564833508,0.6427876096865391,1.0,0.6189116859946476,0.0,0.006211180124223602,0.3375796178343949,0.6014234875444839
0.23105360443622924,-0.6979441547663436,0.9537169507482269,0.9988876529477196,0.46565566458519186,0.9038888888888889,0.018633540372670804,0.3312101910828026,0.900355871886121
0.25323475046210725,-0.5524353131676203,0.8660254037844386,0.9733036707452725,0.4811775200713649,0.9452777777777778,0.018633540372670804,0.2770700636942675,0.797153024911032
0.47319778188539746,-0.9057022630804715,0.8660254037844387,0.9988876529477196,0.6986619090098126,0.4172222222222222,0.04347826086956521,0.47770700636942676,0.597864768683274
0.6118299445471349,0.19667288979357647,0.46174861323503397,0.9955506117908787,0.8310437109723461,0.5811111111111111,0.04347826086956521,0.7165605095541402,0.597864768683274
0.5951940850277265,0.8631421280499114,0.9990482215818578,0.9966629588431589,0.8153434433541482,0.0,0.0,0.6050955414012739,0.505338078291815
0.48428835489833644,-0.9691780654392538,0.7372773368101241,0.9988876529477196,0.7091882247992863,0.0,0.0,0.535031847133758,0.6405693950177936
0.2902033271719039,-0.8311706263658079,0.9537169507482269,0.9733036707452725,0.5165031222123104,0.9658333333333333,0.006211180124223602,0.37898089171974525,0.8398576512455517
0.39741219963031427,-0.8115390590073611,0.6755902076156604,0.9922135706340378,0.6240856378233721,0.3819444444444444,0.012422360248447204,0.37898089171974525,0.6334519572953736
0.6173752310536045,-0.9951053111006974,0.8433914458128856,0.9966629588431589,0.8365744870651205,0.08,0.04347826086956521,0.697452229299363,0.5658362989323843
0.6728280961182995,-0.9128458599921354,0.17364817766693033,0.9988876529477196,0.8906333630686888,0.0,0.0,0.767515923566879,0.5373665480427047
0.5637707948243993,-0.9937806700284985,0.9537169507482269,0.9988876529477196,0.7857270294380018,0.9955555555555555,0.012422360248447204,0.7070063694267515,0.6797153024911033
0.6173752310536045,-0.989932495087353,0.8433914458128858,0.9799777530589543,0.8321141837644961,0.9925,0.06832298136645963,0.6656050955414012,0.5302491103202847
0.36414048059149723,-0.7567706633464628,0.08715574274765817,0.9944382647385984,0.5926851025869759,0.0,0.0,0.321656050955414,0.6334519572953736
0.27726432532347506,-0.5667017562911184,1.0,0.9810901001112347,0.5059768064228368,0.05638888888888889,0.049689440993788817,0.27070063694267515,0.7437722419928826
0.31977818853974127,-0.8311706263658079,0.8433914458128858,0.9810901001112347,0.5468331846565566,0.06194444444444445,0.012422360248447204,0.37898089171974525,0.7829181494661922
0.6598890942698707,-0.9128458599921354,0.9238795325112867,0.9988876529477196,0.8781445138269403,0.1852777777777778,0.03105590062111801,0.767515923566879,0.5622775800711743
0.3345656192236599,-0.1877185654371994,0.5372996083468238,0.9988876529477196,0.5652096342551294,0.0,0.0,0.2229299363057325,0.5800711743772241
0.5027726432532348,-0.9499899229945011,0.08715574274765817,0.9988876529477196,0.7270294380017842,0.0,0.0,0.5573248407643312,0.6298932384341637
0.2643253234750462,0.8919813464595485,0.9762960071199334,0.9632925472747496,0.48938447814451386,0.0,0.0,0.2929936305732484,0.7935943060498221
0.7319778188539741,1.2246467991473532e-16,-0.38268343236508967,0.9365962180200222,0.9297056199821588,0.4525,0.30434782608695654,0.7802547770700637,0.4377224199288256
0.2828096118299446,0.8483511978123038,-0.9063077870366497,0.9733036707452725,0.5095450490633363,0.9566666666666666,0.21739130434782608,0.1847133757961784,0.6370106761565836
0.41774491682070247,-0.4635502709028512,0.9990482215818578,0.9410456062291433,0.6306868867082962,0.3288888888888889,0.10559006211180123,0.2834394904458599,0.4875444839857651
0.21811460258780038,-0.3846650997070013,0.8191520442889917,0.9944382647385984,0.4522747546833185,0.0002777777777777778,0.024844720496894408,0.16878980891719744,0.7437722419928826
0.4787430683918669,-0.9444892287836614,0.25881904510252074,0.9988876529477196,0.7038358608385371,0.0,0.0,0.554140127388535,0.6725978647686833
0.3068391866913124,0.8391377545563938,0.984807753012208,0.9677419354838709,0.5311329170383586,0.012222222222222223,0.24223602484472048,0.1656050955414013,0.5693950177935944
0.3419593345656193,-0.8115390590073611,0.737277336810124,0.9688542825361511,0.5652096342551294,0.0,0.0,0.37898089171974525,0.7402135231316725
0.36598890942698703,-0.7583058084785625,0.6087614290087207,0.9799777530589543,0.5909009812667261,0.0,0.006211180124223602,0.5573248407643312,0.8932384341637012
0.9168207024029574,-0.23030567023061196,-0.9914448613738104,0.44048943270300334,0.9027653880463872,0.07861111111111112,0.05590062111801242,0.9012738853503185,0.21708185053380782
0.3049907578558226,-0.8406184056344783,0.8660254037844387,0.9766407119021133,0.5314897413024086,0.0,0.0,0.37261146496815284,0.804270462633452
0.32532347504621073,-0.5511016400745998,-0.3420201433256686,0.9988876529477196,0.5564674397859055,0.6177777777777778,0.03105590062111801,0.17515923566878983,0.5444839857651246
0.9038817005545289,-0.23030567023061196,-0.6087614290087207,0.4638487208008899,0.904014272970562,0.027222222222222224,0.06211180124223602,0.9012738853503185,0.24199288256227755
0.8484288354898337,-0.2135209154397959,0.130526192220052,0.5583982202447163,0.9009812667261374,0.5733333333333334,0.07453416149068322,0.8757961783439491,0.3202846975088968
0.35120147874306845,-0.9562348265919058,0.9659258262890683,0.978865406006674,0.5764495985727031,0.8630555555555556,0.024844720496894408,0.46178343949044587,0.8149466192170819
0.22735674676524953,0.3375228995941133,0.6755902076156602,0.9265850945494993,0.4453166815343444,0.10305555555555555,0.049689440993788817,0.08917197452229299,0.6370106761565836
0.4048059149722736,-0.9398560579418953,0.9396926207859084,0.9966629588431589,0.632292595896521,0.2175,0.018633540372670804,0.5318471337579618,0.7900355871886121
0.6247689463955638,-0.989932495087353,0.7933533402912352,0.9510567296996663,0.8314005352363961,0.4827777777777778,0.13043478260869565,0.6656050955414012,0.5160142348754448
0.7467652495378928,-0.6680638642135333,0.9990482215818578,0.9933259176863181,0.9600356824264051,0.0,0.0,0.961783439490446,0.6120996441281139
0.3585951940850277,-0.7567706633464628,0.13052619222005157,0.9977753058954394,0.5880463871543266,0.9941666666666666,0.049689440993788817,0.321656050955414,0.6441281138790037
0.744916820702403,-0.20455206612620058,-0.7660444431189781,0.807563959955506,0.9018733273862622,0.6441666666666667,0.018633540372670804,0.7866242038216561,0.4199288256227758
0.8946395563770797,-0.2135209154397959,-0.7660444431189779,0.48832035595105666,0.9086529884032115,0.8600000000000001,0.16149068322981366,0.8757961783439491,0.23131672597864766
0.6358595194085028,0.19667288979357647,0.9537169507482269,0.9276974416017798,0.8353256021409456,0.605,0.006211180124223602,0.7165605095541402,0.5516014234875445
0.46395563770794834,0.6855476064742155,0.9990482215818578,1.0,0.6899197145405889,0.0,0.0,0.6305732484076434,0.7864768683274023
0.39001848428835495,-0.7583058084785625,0.9238795325112868,0.9911012235817573,0.616770740410348,0.9936111111111111,0.11801242236024843,0.5573248407643312,0.8469750889679715
0.5693160813308689,-0.989932495087353,0.5372996083468238,0.9966629588431589,0.7903657448706511,0.0,0.0,0.6656050955414012,0.6227758007117438
0.29205175600739375,-0.8115390590073611,0.9990482215818578,0.9977753058954394,0.5241748438893845,0.956388888888889,0.049689440993788817,0.36305732484076436,0.8185053380782918
0.3382624768946396,-0.7454378568682999,0.7372773368101241,0.9988876529477196,0.5687778768956289,0.049722222222222216,0.018633540372670804,0.3280254777070064,0.6903914590747331
0.6487985212569316,-0.989932495087353,0.7372773368101241,0.8743047830923247,0.8321141837644961,0.47722222222222227,0.07453416149068322,0.6656050955414012,0.4697508896797153
0.26062846580406657,-0.5524353131676203,0.766044443118978,0.9699666295884316,0.4874219446922391,0.9258333333333334,0.07453416149068322,0.2770700636942675,0.7829181494661922
0.5970425138632163,-0.998195433059714,1.0,0.9988876529477196,0.8176628010704728,0.25194444444444447,0.06832298136645963,0.6751592356687898,0.5800711743772241
0.4584103512014787,-0.9859481499638303,0.9914448613738104,0.9966629588431589,0.6838537020517396,0.07666666666666667,0.006211180124223602,0.6560509554140128,0.8256227758007118
0.3992606284658041,-0.9209712877166347,0.3420201433256687,0.978865406006674,0.6224799286351472,0.951111111111111,0.03105590062111801,0.45541401273885357,0.715302491103203
0.4916820702402958,-0.7909456567567774,0.9914448613738104,0.9911012235817573,0.7143621766280107,0.0,0.0,0.40764331210191085,0.4839857651245552
0.5988909426987061,-0.9829265519799822,0.9238795325112868,0.9744160177975527,0.8130240856378235,0.0975,0.3105590062111801,0.6560509554140128,0.5551601423487544
0.4029574861367837,-0.9209712877166347,0.49999999999999994,0.9822024471635149,0.6269402319357716,0.98,0.06211180124223602,0.45541401273885357,0.708185053380783
0.6062846580406654,-0.9829265519799822,0.7660444431189783,0.96440489432703,0.8173059768064229,0.14555555555555555,0.2546583850931677,0.6560509554140128,0.5409252669039146
0.9260628465804066,-0.23030567023061196,-0.9396926207859084,0.45606229143492766,0.919536128456735,0.043888888888888894,0.13664596273291926,0.9012738853503185,0.199288256227758
0.5859519408502774,-0.989932495087353,0.9238795325112867,0.9966629588431589,0.8064228367528993,0.0,0.0,0.6656050955414012,0.5907473309608542
0.48983364140480595,-0.9444892287836614,0.9961946980917455,0.9988876529477196,0.7145405887600357,0.021666666666666667,0.08074534161490683,0.554140127388535,0.6512455516014234
0.6802218114602588,-0.9387101892619443,-0.21643961393810288,0.9243604004449387,0.8767172167707404,0.47750000000000004,0.17391304347826084,0.7547770700636943,0.5088967971530249
0.578558225508318,0.6287628145958344,0.4226182617406994,0.9955506117908787,0.7991079393398751,0.06583333333333333,0.08074534161490683,0.6114649681528662,0.5444839857651246
0.3733826247689464,-0.9141279881853337,0.5372996083468238,0.9755283648498331,0.5969669937555754,0.0,0.0,0.46178343949044587,0.7722419928825623
0.2828096118299446,-0.17082974322534408,0.8870108331782218,0.9977753058954394,0.5152542372881356,0.05305555555555556,0.03105590062111801,0.24203821656050956,0.7010676156583631
0.21811460258780038,-0.3846650997070013,0.9238795325112868,0.9911012235817573,0.45156110615521855,0.9591666666666667,0.03105590062111801,0.16878980891719744,0.7437722419928826
0.32532347504621073,-0.5511016400745998,-0.38268343236508956,0.9988876529477196,0.5564674397859055,0.0,0.0,0.17515923566878983,0.5444839857651246
0.4251386321626618,0.895839290734909,0.9537169507482268,0.9966629588431589,0.6517395182872436,0.0,0.0,0.5222929936305732,0.7402135231316725
0.39371534195933455,0.9427611433904207,0.9914448613738104,0.9977753058954394,0.6219446922390722,0.8841666666666667,0.06211180124223602,0.4267515923566879,0.6939501779359432
0.49722735674676527,-0.9859481499638303,0.9396926207859084,0.9966629588431589,0.7211418376449599,0.011944444444444443,0.07453416149068322,0.6560509554140128,0.7508896797153026
0.2236598890942699,0.699458327051647,0.8870108331782218,0.9977753058954394,0.45834076717216776,0.6458333333333334,0.03726708074534161,0.12738853503184713,0.686832740213523
0.2476894639556377,-0.7469720876965551,0.8660254037844387,0.9966629588431589,0.4811775200713649,0.9288888888888889,0.08695652173913042,0.3057324840764331,0.8398576512455517
0.066543438077634,0.4327755925504312,0.9238795325112867,0.9010011123470523,0.28599464763603927,0.3225,0.09937888198757763,0.03503184713375797,0.8861209964412812
0.2828096118299446,-0.6729490241558331,0.9238795325112868,0.9988876529477196,0.5154326494201606,0.2866666666666667,0.049689440993788817,0.29617834394904463,0.7615658362989324
0.6099815157116452,0.21352091543979612,-0.3420201433256686,0.9944382647385984,0.8289027653880464,0.06555555555555556,0.018633540372670804,0.7324840764331211,0.6192170818505338
0.4916820702402958,-0.7909456567567774,0.984807753012208,0.9911012235817573,0.7143621766280107,0.6394444444444444,0.012422360248447204,0.40764331210191085,0.4839857651245552
0.8761552680221814,-0.6680638642135333,0.4226182617406995,0.6006674082313681,0.945227475468332,0.0,0.0,0.961783439490446,0.36298932384341637
0.26247689463955637,0.699458327051647,0.6427876096865393,0.9988876529477196,0.49598572702943805,0.5844444444444444,0.06832298136645963,0.12738853503184713,0.6120996441281139
0.44916820702402954,0.9937806700284985,0.9537169507482268,0.9677419354838709,0.6676181980374666,0.04666666666666667,0.13043478260869565,0.43630573248407645,0.597864768683274
0.6709796672828097,0.21352091543979612,-0.9537169507482267,0.8687430478309232,0.8515611061552186,0.7408333333333333,0.06211180124223602,0.7324840764331211,0.501779359430605
0.6469500924214419,0.19667288979357647,0.8660254037844387,0.8731924360400445,0.8299732381801962,0.6675,0.04347826086956521,0.7165605095541402,0.5302491103202847
0.29390018484288355,-0.5366961939916011,0.8433914458128856,0.9988876529477196,0.5261373773416592,0.9433333333333334,0.17391304347826084,0.21019108280254778,0.6441281138790037
0.40665434380776344,0.9997685019798909,0.9537169507482269,0.9833147942157954,0.6306868867082962,0.0,0.0,0.48726114649681534,0.7366548042704627
0.6173752310536045,0.21352091543979612,0.737277336810124,0.8832035595105673,0.8049955396966995,0.0,0.0,0.7324840764331211,0.604982206405694
0.39186691312384475,0.9770638564833508,0.3007057995042732,1.0,0.6206958073148974,0.0,0.0,0.3375796178343949,0.597864768683274
0.36598890942698703,0.7583058084785624,-0.38268343236508956,0.9777530589543938,0.5903657448706513,0.9586111111111112,0.09937888198757763,0.1337579617834395,0.4199288256227758
0.4621072088724585,0.9937806700284985,0.9238795325112868,0.9844271412680756,0.6842105263157895,0.05777777777777778,0.21739130434782608,0.43630573248407645,0.5729537366548043
0.24953789279112756,0.3697245428906731,0.3826834323650898,0.9510567296996663,0.47225691347011595,0.8891666666666668,0.12422360248447203,0.0605095541401274,0.5622775800711743
0.6192236598890943,0.12874817745258132,0.9659258262890683,0.9521690767519465,0.8264049955396967,0.32555555555555554,0.06832298136645963,0.7929936305732485,0.6690391459074733
0.29944547134935307,0.9973249731081555,0.9238795325112868,0.9977753058954394,0.5313113291703836,0.0,0.0,0.2929936305732484,0.7259786476868327
0.44547134935305,-0.898291751554753,0.6087614290087207,0.9988876529477196,0.671900089206066,0.0,0.0,0.46178343949044587,0.6334519572953736
0.4103512014787431,0.8880573226294932,0.9396926207859084,0.9966629588431589,0.6376449598572703,0.0,0.0,0.5222929936305732,0.7686832740213524
0.5175600739371534,-0.9999907397361901,0.4226182617406994,0.9966629588431589,0.7407671721677074,0.44583333333333336,0.05590062111801242,0.589171974522293,0.6370106761565836
0.3789279112754159,-0.7583058084785625,0.9990482215818578,0.9911012235817573,0.6060660124888493,0.04805555555555556,0.06832298136645963,0.5573248407643312,0.8683274021352313
0.24584103512014788,0.3697245428906731,0.4226182617406994,0.96440489432703,0.471900089206066,0.7822222222222223,0.13664596273291926,0.0605095541401274,0.5693950177935944
0.2365988909426987,0.051619667223253764,0.5372996083468238,0.9955506117908787,0.47029438001784124,0.15083333333333332,0.04347826086956521,0.16878980891719744,0.708185053380783
0.8410351201478744,-0.42500033996955394,-0.8433914458128857,0.6629588431590655,0.9389830508474576,0.08166666666666667,0.21739130434782608,0.9904458598726116,0.4626334519572954
0.4417744916820703,-0.8406184056344783,0.766044443118978,0.9977753058954394,0.6681534344335416,0.0,0.0,0.43630573248407645,0.6120996441281139
0.3345656192236599,-0.5511016400745998,-0.7933533402912357,0.9988876529477196,0.5652096342551294,0.5575,0.049689440993788817,0.17515923566878983,0.5266903914590747
0.4713493530499076,-0.9992500112396835,0.8660254037844387,0.9922135706340378,0.6950936663693131,0.8972222222222223,0.024844720496894408,0.5796178343949044,0.715302491103203
0.27171903881700554,-0.8498170915275277,0.9537169507482269,0.9744160177975527,0.4991971454058876,0.3563888888888889,0.08695652173913042,0.35668789808917195,0.8505338078291815
0.21811460258780038,-0.3846650997070013,0.9659258262890683,0.9944382647385984,0.4522747546833185,0.0,0.0,0.16878980891719744,0.7437722419928826
0.5508317929759704,-0.9937806700284985,0.9914448613738104,0.9988876529477196,0.7732381801962535,0.3416666666666667,0.012422360248447204,0.7070063694267515,0.7046263345195729
0.512014787430684,-0.9955457941960382,0.9762960071199334,0.9988876529477196,0.735950044603033,0.0,0.0,0.6305732484076434,0.6939501779359432
0.44547134935305,0.6855476064742154,0.49999999999999994,1.0,0.672256913470116,0.3572222222222222,0.012422360248447204,0.21974522292993634,0.36298932384341637
0.26247689463955637,0.051619667223253764,0.3007057995042732,0.9866518353726362,0.4931311329170384,0.2263888888888889,0.05590062111801242,0.16878980891719744,0.6583629893238435
0.25323475046210725,0.699458327051647,0.7933533402912352,0.9988876529477196,0.48706512042818917,0.9163888888888888,0.06832298136645963,0.12738853503184713,0.6298932384341637
0.2828096118299446,-0.594726686960764,0.17364817766693033,0.9310344827586207,0.4993755575379126,0.948888888888889,0.049689440993788817,0.16878980891719744,0.6192170818505338
0.4584103512014787,0.9937806700284985,0.9990482215818578,0.9532814238042269,0.672792149866191,0.0661111111111111,0.22981366459627328,0.43630573248407645,0.5800711743772241
0.32532347504621073,-0.5366961939916011,0.5372996083468238,0.9988876529477196,0.5564674397859055,0.0,0.0,0.21019108280254778,0.5836298932384342
0.2643253234750462,0.017213356155834685,0.6087614290087209,0.9988876529477196,0.4977698483496878,0.9361111111111111,0.03726708074534161,0.14012738853503187,0.6227758007117438
0.22181146025878007,0.699458327051647,0.8660254037844387,0.9977753058954394,0.45655664585191796,0.7511111111111111,0.03105590062111801,0.12738853503184713,0.6903914590747331
0.2809611829944547,-0.17082974322534408,0.984807753012208,0.9988876529477196,0.5136485280999108,0.19027777777777777,0.05590062111801242,0.24203821656050956,0.7046263345195729
